iterationNumber,portNumber1,message1,portNumber2,message2,ledcontroller
3987,9384,HhSFNf,7825,GWmXWw,1
3988,6942,lt74jd0S,9134,gMR0hEsh,0
3989,4588,zMHm,7385,g2Jn,0
3990,5244,CTbw,1404,roWZ,0
3991,1208,Zyc81tTO,9326,IklSDZH9,0
3992,8569,Yl0j,1859,p0TL,0
3993,5712,IfvPlO,1870,iLCfYr,0
3994,1259,ZUCu09X4,1345,HDkV3Biq,1
3995,6988,QFd2M,1837,V0uSp,0
3996,3781,nEZN2kyK,4084,HAWPHqIO,1
3997,8889,50u5pCu,2488,9b0YlAj,1
3998,4242,ManjTC,7310,dnFmRm,0
3999,4122,w9pmq,7131,seANp,0
4000,6299,aUrG8,3060,3qjPi,0
4001,8032,518TA,2403,5GGiG,0
4002,2869,Ls6PGn8,1621,yhzEbCU,0
4003,3118,nPUWk,6485,hzNrz,0
4004,2479,zkYP,9041,rsw0,0
4005,5740,yKXBkv,3567,yWwqvL,1
4006,4235,iEmOptu7,6512,QUAPT7U6,0
4007,4664,n1VnR,5907,XP17H,0
4008,1891,3X0vH,3201,auM9w,1
4009,4812,Aohw2sQC,5911,DgWFbn1X,0
4010,6809,JC3XpnE,4932,aYs0aYJ,1
4011,3506,Wf9YrU,2440,7EYU8f,1
4012,9975,DjNbwZd,1207,n3g2Qil,1
4013,8321,UBYWjOZ,2757,5Bx7iQw,0
4014,5495,6n8CEO,3732,NmAlb0,0
4015,9757,OhZaapNo,6928,2WxfPpZH,1
4016,7829,O3ozBWjO,3459,IEPXjvLw,0
4017,8138,KyF1,8989,esHh,0
4018,6265,NGJ37H7K,9545,084UuAsE,0
4019,7958,33EDh1X,8285,jYwaLQA,0
4020,5179,hSxmt,7159,WbLsH,0
4021,3230,a5dUX,5533,M1Lqg,0
4022,4662,opS5,8496,RNUD,0
4023,8071,QkLZvW,7192,XT9ksx,0
4024,8741,bMxg8n4g,4365,qjNioz3W,0
4025,5275,p5BzYyY,9218,ey6ZL94,0
4026,2375,WYts,2872,5QUE,0
4027,3795,2RQETgp,2120,se0K5YE,0
4028,7200,7MTZL,7715,PIygG,0
4029,3420,lUW1Ei,8822,o3FPc0,0
4030,2546,S7aA,9811,Bsy2,0
4031,8636,Rds3Ab,7694,XeTgYh,0
4032,8772,YAIHZ,2211,HLA3d,1
4033,5158,wzcIEW,8384,3eVZSq,1
4034,2140,Fy6P2BU,8663,IEqFAOS,1
4035,2640,LU2jQgQ,7806,TLHiJoE,1
4036,5885,3Du4V,8505,pCOmR,1
4037,6532,IAm0szj2,6793,jDKSPGsv,1
4038,1600,nUOX,1449,FDu0,1
4039,3242,DOlZRXh,8524,ZYZOHdp,1
4040,3170,rH1j4,1032,hEUsM,1
4041,6154,4t8z9,8172,H5gSn,0
4042,2570,sU90,9633,pSQa,0
4043,2373,e4hJE,5556,MQmGn,1
4044,5191,5RDeXVd,6654,b9jrNWf,0
4045,5274,pXaDg,8053,Fsp0K,0
4046,2182,3Jk6OY9,6313,tDHA1PB,1
4047,5861,dv0LkZm,6472,kg5vdSh,1
4048,8396,3uNejl9z,9603,Imb4H4GB,0
4049,8221,6wp2Qv38,3317,qX8f9iVr,1
4050,2437,Xa4x8,5176,PkSaG,1
4051,3258,5xSEyowX,5047,aeKVwPDv,1
4052,7626,2ffc4Jy,8000,kvAv6MO,0
4053,4360,IPEHZM,3456,UXszyx,1
4054,2960,dBvHeZ,3926,X67Tak,1
4055,1573,TVHZKEQl,9153,dusqnGEY,0
4056,7616,unjxAety,5247,Wd5zv3du,1
4057,3914,7mShCipA,2688,x31xXXAi,0
4058,6211,qKMsc2FA,4857,93BGpEz4,1
4059,5557,y4VzD,1581,ClJuA,0
4060,7115,Qo7U6S9,6135,Ug82e2k,1
4061,3180,cz1mB3,4931,hVCgty,0
4062,9525,r2LP,4424,Fhdp,1
4063,3818,FSvi,7863,G0hX,1
4064,6849,d8XSEf,3656,K0p4Q3,1
4065,3461,RgoLBYx5,7185,KTk1FsJw,0
4066,2436,yZQ0QAn,4197,8DPnc9h,0
4067,8502,YB7FB3gV,3742,6rq21CYk,0
4068,1736,QcIPE6W,3162,0dMH8rF,1
4069,2424,DNmU9,6729,uxk2w,1
4070,3536,5tDAbXPm,8557,lxm0Xd4N,1
4071,3025,DLxE,7312,T4M9,0
4072,7576,Rje5jlNZ,7508,otr3viSK,0
4073,1319,fRJ9iNW,4544,C5b4stq,0
4074,8986,YLB8,8897,zhNh,1
4075,1118,nI1EXrsM,1262,ws7cN3SL,0
4076,6525,zlqq,9084,cIt8,0
4077,1248,NS1AgV5,4873,L3P6eC1,1
4078,8106,eM0Pnf3,3472,twaQDz7,0
4079,2172,HPSTi8EV,4310,9G7UaCfL,1
4080,5020,XOcgfd,1487,z43l9o,1
4081,8293,8cxvHO,8370,zmpm1T,1
4082,1815,5D1M,5068,DnRo,0
4083,8485,6xMIub5,5107,av2AVYz,0
4084,4517,lhJRS4yA,9417,T7BASnXf,1
4085,1128,o9U2J,2673,2nAXi,0
4086,2013,SqlX,2338,DwFJ,0
4087,9534,Z9rtjh,4761,2Vbmi1,0
4088,8541,wJzz4B,8529,YwNvQR,0
4089,8261,R976yUp,4192,skelQgp,0
4090,4355,MzGpzX7,2026,EFrCqHh,0
4091,2415,m7nGnXHN,8786,aJ48VafY,1
4092,6001,KvLV,9494,LCvV,1
4093,7601,7npp8Mir,7801,YWunRaFw,0
4094,4028,52TH,1228,F3sT,1
4095,1849,4NWDty,1669,2aYxCJ,0
4096,8168,ZqNBYIKN,5414,kG6ferDI,1
4097,4619,bmaZzip,9484,QFiG8jk,1
4098,4730,WchK,8306,TuRQ,0
4099,5763,pca4BbOJ,5615,8miLV3Wk,1
4100,3785,ZoyyDzT,4910,OTu5DV2,0
4101,4831,Zn36ba,6290,xuCdXd,0
4102,1108,jsEwiY,9708,kDGXID,1
4103,9709,gO2lsaPp,5857,bcVYbi9I,0
4104,6355,emAqyb,9744,HsIOR0,1
4105,9754,A4JIuR,8120,bYcV00,0
4106,7466,Y7CIdlYp,3003,NwaK0QKq,1
4107,9834,OlOag1b,3667,1ywKdwP,1
4108,2994,xh83,5965,694X,1
4109,5225,AUicoy,5350,6qKvPW,1
4110,9550,xQ34CL,6400,SWJxm1,1
4111,1624,XfRMU,8924,OAS6K,1
4112,9043,5HKvz2,9599,rAxRMx,1
4113,3842,zPIO7,9907,RwkhJ,1
4114,2369,HidO4MPu,4337,IwoZQhMw,1
4115,2383,CUTq3M,2210,gqqkPM,1
4116,7555,8U2z,6150,uG2P,1
4117,9137,g8oTx,4876,gVAKj,0
4118,9560,pxqZrvbD,8526,PuMiTriV,1
4119,3626,SJQs,4410,mvFI,0
4120,4788,I96sI,1159,vWDJF,1
4121,4735,5YJF,4051,JDtj,1
4122,3084,6zjT,6981,JK4w,0
4123,8812,xK4t,5115,WYh5,1
4124,1047,W7pWt,6311,EF7yf,1
4125,9343,8PEl,7913,dkE1,0
4126,5165,Yqunb,4691,w7yYK,0
4127,2695,kcszE2RN,9501,6oT3JFgz,1
4128,3898,RKL5XtN,6138,HyqwTa1,0
4129,9193,W2ek,1030,WmL3,0
4130,7119,vDWP7,5534,ohFe4,1
4131,3883,txHr,2514,u5XG,0
4132,7420,XsB8Xb8,9446,Kh65fe2,0
4133,1587,IsOs18,6806,Dqu0pB,1
4134,6248,MoBuXF,1187,kuP6R3,0
4135,5946,qCyhF,2411,OnRKm,1
4136,1532,MwKdq,6316,EcXDp,0
4137,9194,bCg4u,6818,5D9IV,0
4138,2763,dRjmq0U,2998,fYZN3c4,1
4139,2012,a33j,3099,HR0u,0
4140,2653,hCnZ31G,5558,7SpOkb4,1
4141,9314,fJdm,7773,9etA,0
4142,2326,wb87,4438,RZIg,0
4143,6936,XddiW9s,7848,hX6tacy,0
4144,9842,OkHCN,1157,M7IBr,0
4145,7413,MqDVi,6820,3kugD,0
4146,4171,63JO,3340,6Gwc,1
4147,8327,ozoES3,2574,zFSQ1f,1
4148,3432,YMah,5094,yfPc,0
4149,4054,ZASNs,3913,bnfam,1
4150,3771,n9wQ,6875,EvI0,1
4151,6241,a9viD,7494,zXEBI,0
4152,3274,YoS1ugd,5858,pTlErnz,0
4153,8171,kdSrY,6122,5Qeb7,1
4154,3756,y5ZFW,7327,FfNS7,0
4155,9872,MzvkBo9,4628,IUfKI4D,1
4156,7188,a4XP7,2836,Q07jF,0
4157,9629,wMBAH,5156,gYGMM,1
4158,6526,sf3DJY,4205,K3kn8o,1
4159,4351,zAIox4,6243,2FgM1D,1
4160,6607,WQIW3Wt,2447,Hvi9jcS,0
4161,2556,sqvClWtc,5988,XowbaaM3,1
4162,5195,S08hAq,9688,3gwIJ5,1
4163,4879,taOCWU9,1079,C5ZwkHr,1
4164,7345,YFII1,1315,ZdW9y,0
4165,2772,nd8vo,6661,yemgw,0
4166,1470,09zhaHBL,7389,98rjAR6N,1
4167,1707,KYjoxYHn,4919,sgyM257q,1
4168,1111,3iFM,4272,CRdD,1
4169,3861,6TSlq,5205,qwUt7,1
4170,8405,0kLRLN,3731,S9rUiA,0
4171,5781,nAdt5X,8987,YxPJxD,1
4172,8131,xbx1KLQ6,5040,ffgvu4G6,0
4173,9548,NekiFxul,5873,aMmlczUK,0
4174,3383,rJyslJcP,6652,LsoJj4JL,0
4175,8816,j037co,2901,cizNFI,1
4176,5131,RsHxi,1619,rigog,0
4177,8033,yMe0Qp,7826,Fo0hGu,0
4178,8156,pO5m,5819,Z77Q,1
4179,7150,j4yYCt4,8199,U7rzdJa,0
4180,6310,U2sxdiC,7091,3ziqKzJ,0
4181,2116,gxRbm,4927,9uHpg,1
4182,7019,qJ0O1,2879,GxN2X,0
4183,9186,yDrfOxy,3141,J22B4DT,1
4184,9085,5rtKo3,6330,FH3qhs,0
4185,9353,cXbQJa,3993,HSFsnw,0
4186,4601,TXDpmxXA,6646,dOrmoXac,1
4187,7300,qoxhc,5064,aISMc,1
4188,3856,d0xBFfSk,5487,r2u1UiAq,1
4189,7894,YNCM9EE,7765,sGJAdxZ,0
4190,3931,anyBB,8358,0lKOk,0
4191,5222,4q70jde,5552,5a7x17y,1
4192,3271,SpkcQ,8849,GBQvd,1
4193,6263,Nr28Wr4V,7177,1ryPou2p,0
4194,7485,zMHY,3707,O8Ht,1
4195,2862,k4VbNDLR,4377,EkQGzlud,0
4196,1789,Tq0bnL,9936,plOb9U,1
4197,9862,XvuZs,4968,JPpAi,0
4198,5827,yQ3y,4262,Bxe6,1
4199,5334,ZQjPx,3311,UQseD,0
4200,9607,FOJv,3850,YfDL,0
4201,2590,bq4OYYmd,2731,IEIST3V7,0
4202,6784,UUHo9,1343,t0bd9,0
4203,7632,aHbLG2,6139,qkZDFc,0
4204,7432,hFFv2YSp,8164,vNQShOQb,0
4205,7030,BWCPyl,3044,nJEx43,0
4206,4656,7OLaI5C,4969,9GokmMU,1
4207,5101,FDdh,6327,oA2u,0
4208,4806,XTJcUI9,3255,ldCVjQX,0
4209,2010,cLTR,5474,BQJl,0
4210,5223,Ppd6Wyx,9556,RoUgNw0,0
4211,2858,IIZrFP,7620,9BWrLQ,1
4212,3376,xb7ctz,8059,OCYulI,0
4213,2563,wExyf,8947,EZ9rN,0
4214,3851,jKPHuV,9896,44onsi,1
4215,8413,IXTPu,2501,Pu6lV,0
4216,5808,PW3tTWZi,6431,8wJk6KwV,1
4217,5378,WCowO,5758,KxNNn,0
4218,2133,xY1UyNh,4147,hHq98GT,0
4219,4284,VVkDn,1445,CBh2H,0
4220,4088,H1RDTlYB,1535,yA9IQMi1,1
4221,5646,5logKNwH,1195,FoBQtZ2K,1
4222,8206,wyJkl,8691,Ot4ma,1
4223,1333,m4cz,6851,MbGe,0
4224,5846,SSmcPxJ,3360,RLM0o8P,0
4225,6627,K40O3Z,3499,IQoIPP,1
4226,1044,46zC,2337,yE65,1
4227,4825,6dyR,2576,FDRp,1
4228,5786,lrJ6l,9407,UKTDQ,0
4229,2846,LJyIu8EU,2175,PaoQJYFO,1
4230,8615,THQr,7098,fx2J,1
4231,9466,ZlruWzFN,5716,ouK8nija,0
4232,7281,Todk38f,7923,bX2huGY,0
4233,9666,wFlN,9568,MmU4,0
4234,8808,N3a6aN,7538,llfsEb,1
4235,9038,LdTJ3ug,4275,cbCRI9i,1
4236,7015,0iwiz,5797,3wyU1,0
4237,4820,MbmIVFl,9998,qPSINCt,0
4238,1323,ZB46Fm,8052,4ljXbO,1
4239,8403,QFuRNu7,7598,dVENMpJ,0
4240,1225,CgxOjUPW,6345,cUCr65Vf,1
4241,6887,0I7444I,2662,fd8GFHU,0
4242,9088,WifoOD,3470,MHxL4F,0
4243,5875,buLqDo,8854,YOC5Nq,0
4244,9435,oXgSf6R9,7284,Sf1JcFKf,1
4245,2199,Sk5en,1791,Iq5EZ,0
4246,8482,XI60,1937,GZT8,0
4247,3817,REH7F5Z,6216,JehqXJ3,0
4248,7956,TeNP,7947,h3f8,0
4249,9929,mpcuw,6339,hitWW,1
4250,9472,04xW3,4392,uy1HJ,1
4251,5862,2j6c,6102,bVDZ,0
4252,2611,otZFRw,4477,KLm8YM,0
4253,7578,wfry6,9409,LJ00E,0
4254,8751,rhQnY,6995,xBz3M,1
4255,7137,eZJctR,2103,t6KU0b,0
4256,5890,NxTfHW,9576,xA5c4J,1
4257,5576,NiYgg5qO,2161,Lno0GHGX,0
4258,7447,tDz8,4512,lL7q,1
4259,7455,7R52NWnd,3651,Z2JQMqsF,1
4260,2594,quTqMF,4566,p3F4Mf,1
4261,7908,wSXUMV4,3895,LcJxagg,1
4262,9121,xsUN,6933,b45e,0
4263,8900,3ED3,4299,5zvy,1
4264,5450,Yc4BoIj,3480,Ha9Ju2J,1
4265,7245,8WuDsmU3,1513,8XU5KFaq,0
4266,4840,UiTwmc,7483,cxZ8Wp,0
4267,9601,dGTFZtO,1154,jeNMmFR,0
4268,1866,wUvrF,6374,NA23i,1
4269,7360,IlU2yF7,3144,9hmlKro,1
4270,4597,3VGbgSk3,1493,gdj0GK9J,1
4271,8562,kjgdgbg,6753,XOT9qPx,0
4272,4104,B7WG,9275,q4HT,0
4273,8086,nfQBLmR,4630,5i3KpeS,0
4274,8311,QKxhkO,9659,FZa8ey,1
4275,1046,iL656c,3630,DMWjry,1
4276,3948,bSky,8058,FW7h,0
4277,4247,A5nXps,8859,1Bas6g,0
4278,1411,kWPiXOi,7183,CoAvAVI,1
4279,5257,G7YkBk,3209,14R41n,0
4280,6160,3mbbzBYc,5748,D6fskwcJ,1
4281,4905,V1JGE,1042,bzHvs,1
4282,4009,Icui,5228,XjBU,1
4283,6104,nvY93r,9559,Csxsne,0
4284,8472,XeVg,1770,I234,0
4285,4373,TH9Sg,1156,FmtYU,0
4286,1822,Kw53,3351,wakS,1
4287,8522,2MBy1Wdr,9031,YcGnF9bn,1
4288,2185,SpEESig,7554,yoryi2X,1
4289,3090,Uvroz,6361,bvD9B,1
4290,3960,QlgXPYUD,4640,5qftCwxF,1
4291,7968,sx5oaVmB,2291,spOnez9l,1
4292,2299,CZ5Ma,1153,KNQcV,1
4293,3917,QgPBd,3291,vnYUe,0
4294,6507,BwGyW,9423,dHU55,1
4295,5570,pAAtJo,5479,ottJX9,0
4296,6225,TKYe38,4038,xuMFlN,1
4297,6075,AGJ1u,4257,g9k0S,1
4298,7090,F7kI,9700,avUg,1
4299,3277,MNZu7hGd,2705,ZeI9M67H,0
4300,3537,8tc3I5L,9555,ia9zRoB,0
4301,1131,YhlwSpm,2567,AocYdJm,0
4302,4279,2BzHL,6798,2ZRtg,0
4303,7028,G3fUWL61,4736,o7Elozmw,1
4304,4027,RmOFuCyA,5300,yKOXLFbi,1
4305,4459,fvZ4gd0d,5026,qyyLerZn,1
4306,2366,wo37rLd,9558,jMEf27u,1
4307,5435,VodwTF,8879,KbpGJ3,1
4308,5282,0COexoB,8309,YTf9vaJ,0
4309,8853,7Fvd5SP,7404,W7ow3qN,1
4310,8289,bYHeoNn,5854,8NgQXSE,1
4311,1261,bt1JAMc,6041,xRYBZ2M,0
4312,8709,oZHPz,5872,rKJy3,1
4313,6456,qG5aDmL,3140,o9cC1q2,1
4314,4423,89sYCDl,2830,YHtcfbg,0
4315,7704,l7P9piH,5824,k3GtNnN,0
4316,2163,mWYA61,5832,ybqx58,0
4317,6314,5BMz,3304,1sag,1
4318,4354,dwEUOc,7804,86qKCu,0
4319,1641,XpKH023,4534,yqWcT6A,1
4320,3941,0ZANYTc,1796,snyXuJB,1
4321,7454,YnTf,2756,a9FR,1
4322,2758,mRW3,8230,pbD3,0
4323,9331,GCYfm,2845,FA4T5,0
4324,4966,87fp,8518,Y23k,1
4325,2461,MCe0EG,9867,jEQi7J,0
4326,4152,u5BnIZ8f,1211,XSec9es7,0
4327,6046,ZFDy,3168,LSWg,0
4328,9531,16h2t2p4,3102,WM05RTA6,1
4329,1673,OORibA,1312,KfJwOr,1
4330,1491,QBQdyrUb,9056,PUgbGNZN,0
4331,4298,pxsGH55p,6943,9ccKD9sf,0
4332,9579,F0ngsl,9368,KnTwiI,1
4333,1910,87EzX,2249,nxtMO,1
4334,8174,cYWcYn,4179,QXZWz2,1
4335,7045,oPQULb,3375,9gv8bd,1
4336,6052,rzX3g69,5916,eay7yl4,1
4337,6934,dB97,2918,gAI0,0
4338,7110,3AmV,8517,ZTWS,0
4339,7747,XgRplbad,1143,Ol2jhnTo,0
4340,8568,7zyu6,6107,cDncZ,0
4341,9386,hEkTULU6,9364,3F9iCpvO,1
4342,2138,w55VkO3,1473,YMINE2C,0
4343,9616,xMnh1xPW,5575,FRBhC8CC,1
4344,5680,5Uuq,4537,Corq,1
4345,9432,5d3XXIU,1745,WDPOTO8,1
4346,3903,pBaWAplI,7047,J9I0McMF,1
4347,1630,C5QLyLQ,9645,ev50bYP,1
4348,1418,cjW6kuZe,2435,R8maEgbY,1
4349,4562,Aqy6G1N,3039,SC5HroY,0
4350,7024,kmZM,5406,WCbV,0
4351,9829,FopGUi,7521,skay3q,0
4352,3670,8AZN9U,3788,aoD38n,1
4353,8465,qcrOYg,3620,5cZG03,0
4354,4137,d9M4,4590,Ql6m,0
4355,9119,njQwa1Cp,8007,bvVIrkza,1
4356,6437,3UagTF,8677,knks3j,0
4357,6112,SS2d6M2,5664,Slt27aV,0
4358,6714,KPSccew,4964,WIdv6fl,0
4359,7552,9ueB5ILU,8959,7zw72TId,1
4360,3502,3YNN5M,6490,fjO9P0,1
4361,7893,vPHMtWrs,1043,ZLzwVVWm,0
4362,2527,FD2quqi,4573,XXcHrVe,0
4363,7833,curK0P,2947,OiBeZA,1
4364,7611,xDklCC,1636,vc4xr5,1
4365,6749,h2hU,8499,sKoA,0
4366,6668,daa4,9367,7ABt,1
4367,8639,Xhl8cE,8862,W0OLcv,0
4368,6758,SrW9d9,5340,yK1bEU,1
4369,1307,DRVtYIXq,6230,dhI3xwbS,0
4370,6451,Lv53hSM,6542,8s30bjs,0
4371,4770,2tYG,7357,bfJw,0
4372,1299,7SIT,6891,wFrP,1
4373,5921,fsts,6044,4dzO,1
4374,9171,Id8V6SR,1197,rsRgqbv,0
4375,1863,a88imoN8,2781,LjraqzXP,1
4376,6081,1IfKA,8503,WRKcZ,1
4377,6867,vxMWxill,4749,OQpoZdoB,0
4378,6877,Jmcm,9739,wfoZ,0
4379,1769,BOiB3n,9965,YgiOpv,0
4380,4202,9bEMA,1566,B4Pzd,0
4381,2788,qjtDK,3194,dQIgi,1
4382,3046,SBq5Ussx,5105,1I07MCcy,0
4383,9694,nRR9,7181,Glef,1
4384,5721,HbM9,1996,uNTe,1
4385,4845,QorG6j,6461,XpTY0N,0
4386,5152,3b4Vv,8573,oRHsw,1
4387,6935,HeSklD,9977,MHzU38,0
4388,7149,oOavwR5e,2223,GbiMqn3K,0
4389,5005,aurfG,3091,1HBux,1
4390,8139,XytGuvF,1218,dOMwypB,0
4391,6191,JtBV,3095,2f8H,0
4392,5573,CorhkTk1,7442,hI61M75h,0
4393,9968,j3aYKGM7,1165,MFy6gTjw,0
4394,2102,j4pW74z,5634,O0Jnk1c,1
4395,4636,0m2MY5E8,7445,dT3AtXcz,1
4396,9634,vSdAgc,9400,rN0nkp,0
4397,3063,Pqjj7EnT,8899,zUV1hW6A,0
4398,9589,LsW3p11x,7682,cA1GsxH7,1
4399,5328,QovWNX,1893,eMmhr0,1
4400,7860,rSBW,4135,2nQO,1
4401,2134,IrWE,3563,v3jw,0
4402,9138,F8WLNkW,8103,x1OLKIe,0
4403,7832,F3id,8566,LS4R,1
4404,1205,nLsmwHJt,5926,vAadLyLn,1
4405,9160,eK8Ul5f,3944,XdQGIln,1
4406,4075,SlUH,7645,knYW,0
4407,7364,CdQxGg,8400,P4hnLY,0
4408,6113,3jyZB,2949,YbPoe,1
4409,9163,YZqZ,6283,4yDQ,1
4410,2551,brSqc,1877,c813l,1
4411,7916,qVfbR8Qd,4721,xhZgHMyG,0
4412,4060,D2TZb0F,6079,15fanLW,0
4413,3728,76CyF,5485,3UViS,0
4414,2166,mf8sbX,4957,ktcSrZ,0
4415,1785,KV4Drc7,6292,kBrc0Ut,0
4416,1469,nFzGX,3819,xaQO6,1
4417,2761,MPJYDXA,4323,LVtB3sJ,1
4418,5187,ehx8X6a,7941,JgLqaOO,0
4419,2503,unnmjZ,3765,AjjNal,0
4420,7325,buY7wLF,7242,eQBvxTn,1
4421,4278,6Dz2w,6200,nIBU9,0
4422,8424,94gyKho,6309,gsLTufs,0
4423,5836,dRBLAjh,5998,t7oz2IW,1
4424,2145,H2KwrwhZ,8626,hdZJvVbO,0
4425,7104,FNFF8x,6868,iU9Pwb,0
4426,1593,omLMaG,6003,lanzsd,0
4427,9944,qeHjw9,9879,iIZA7d,1
4428,5410,cvZcnPv7,9273,JwmZ502l,0
4429,8934,qT3Ud,8440,b1UzJ,1
4430,3152,wROTWp,1806,kYrfVV,0
4431,9242,zGfR6P,9924,eGgvOH,1
4432,8298,lb4PSJ8g,5483,h3zxWNdm,1
4433,9029,Vglfhh,3929,iNNRzW,1
4434,9294,yulJS,1427,VVU0k,0
4435,6259,xUCTUjq,6878,HhcMEQl,1
4436,6067,wqaYyVe,5995,5NPBoT9,0
4437,4107,flZtAUor,9234,E04MzZB5,1
4438,6242,HCuYO,6042,YQA8w,0
4439,4705,Ljqnh,1957,wXzIE,0
4440,7392,0Ici,8787,tqJN,1
4441,1562,ttCxttB,1498,GDKwFuu,1
4442,3970,jbxrJP3D,4409,Kf2LDpQi,0
4443,8072,oFBvO,1927,vpwjZ,0
4444,9147,1JKGV,5102,WOX9I,0
4445,3264,RQNB,2740,gI4d,0
4446,2284,vKDE,8995,tPDX,1
4447,8161,LPxFt,9075,z6F2L,0
4448,4632,4uEAPu,8964,MZP76L,1
4449,5849,fbTl,1419,H5S0,1
4450,9058,T43DT,9224,y1wQw,0
4451,5250,leUMP,3477,IGtEL,0
4452,8427,Qy04pBK,7155,uuqlOel,0
4453,5945,AZHQ,9702,4lfq,0
4454,5303,G3DeV,3134,9mKwB,1
4455,3280,kRv3k8ID,6815,TTz4hx55,0
4456,5925,FDwGXm7,4847,m3MX2YD,0
4457,8747,2WCA,6858,Mvix,1
4458,1424,sVWC0w,7870,FB2AQS,1
4459,4569,Xtvo9,7003,0N9xV,0
4460,1615,KMA4a,1055,6ous2,1
4461,1794,lJPXP6,9427,0v1WCG,0
4462,7880,Mddr,1887,xYTf,1
4463,3479,HiVsn1L,6628,7IZIbkP,0
4464,9493,zF5h4zzy,6827,JlSkK5Jm,1
4465,1054,RSeGw7Ui,7058,83wBgIHz,1
4466,3982,dfj5,4231,6sbs,1
4467,9621,I8kLK,2721,eek6v,0
4468,1802,UFlkL80,4246,7R8Pg5J,1
4469,5498,w7XXijU4,3645,id8jsJCl,1
4470,4583,u7Gtcd,6446,0QNhob,1
4471,3186,4vHWQ,8543,Zueh9,0
4472,6874,vUb5,3847,YrcT,0
4473,1949,5OPcy,8560,vk3Sg,0
4474,9349,Abwa,5372,Zj5g,1
4475,8208,JIo8J,1936,xdkz9,1
4476,3557,5u5E0IU3,3145,mV5srgjC,0
4477,4635,yZ4e,3602,YuBb,0
4478,3269,o2WRaqJ3,1987,b3ev01HB,1
4479,1120,86ra7,6616,dKQu2,1
4480,1289,w5ml,6471,TcdQ,0
4481,3513,yOJSQ,5835,3MERT,1
4482,1412,1Q3qp01n,5705,cz1NoFqf,1
4483,7790,TfQROK7,7744,CJFC9QB,0
4484,2030,ej3yUr,9354,I7DuOz,1
4485,3806,GR4n3,2676,fL3NR,1
4486,4704,wUIGS,3925,jm2dT,0
4487,4670,2EM9e,8625,4JEzG,1
